time,cont,conterr
-2.0,-1.4315150450693694,0.0606769397854805
-1.913069748410124,-1.465879702331769,0.0756988525390625
-1.4614852178036513,-0.7327226098057738,0.0827126204967498
-1.457018627364758,-0.8431672945557089,0.0846513584256172
-1.3790368531952597,-0.1212397987307101,0.0833209380507469
-1.3775683851057607,-0.4578922598383728,0.0968801826238632
-1.3638167933092995,-0.7126516518654573,0.0869335383176803
-1.3225620179199051,0.1812081710075319,0.0918217152357101
-1.282974565673792,0.0594078380022224,0.0886048823595047
-1.281444911413896,0.1007080422879087,0.1162808611989021
-0.9230469183202908,-0.4743325900158073,0.1010667532682418
-0.8406903329674893,-0.4738164252394272,0.096172496676445
-0.3326615601708664,-0.6347035630543729,0.0878895297646522
-0.3295869551084727,-0.183051388193149,0.1175227612257003
-0.2914526744092671,-1.0621379410850589,0.0919075161218643
-0.2899383166919733,-0.282612949994145,0.0782119557261467
-0.2487447274729759,-1.3027323041761203,0.0646050050854682
0.2210732819114529,-0.9152804409245828,0.0731867998838424
0.2242090731442441,-0.8063744704419673,0.0891078040003776
0.245578343154992,-0.5920122956234444,0.0872460827231407
0.2485611689617846,-1.210826166835664,0.0687932670116424
0.257815577234159,-1.25017659297839,0.0811938047409057
0.2607984030409516,-0.8324279292445098,0.1015011221170425
0.2639341942737427,-0.9926798265547652,0.0786423310637474
0.2699763286003271,-1.2720635832406986,0.1142289489507675
0.2851963884862982,0.4314374013444237,0.2080809921026229
0.2882709935486809,-0.6534327057907647,0.1219723001122474
0.3446540495684451,-0.5435339663370158,0.0808413252234458
0.7595727675652109,-0.2566829239142645,0.0900881141424179
0.7686742104115982,0.2619618165414876,0.1724016517400741
0.7778521359709738,0.1779835780364078,0.2969427406787872
0.7793970867734603,-1.0562851071554489,0.134070411324501
0.7840319391809545,-0.3587650764678289,0.1205941885709762
0.7855768899834414,-0.3683521790044242,0.0987208783626556
0.7886361985032333,-0.3716603891860861,0.102002277970314
0.796315062887917,0.8074962110806627,0.1686294376850128
0.8099442823435838,-0.99921362625414,0.0908831655979156
0.8221968129653532,-0.966797820114617,0.1671746522188186
0.8223191853061471,-1.0118703240057405,0.2675316929817199
0.823757060310442,1.108558494390083,0.2548307180404663
0.825378493825939,-1.4811123571097775,0.1560945957899093
0.8268928515432328,-1.3748745589752702,0.1647262424230575
0.8298297877222303,-0.8722331746103196,0.1142475381493568
0.8299521600630246,-0.533878982755591,0.2099199146032333
0.8314971108655227,0.5288439427584342,0.2321096807718277
0.8345258263001103,-1.3124336155856455,0.1165875717997551
0.8374321693939151,-0.6724822961907118,0.0771709233522415
0.8389618236538108,-1.4833443665137938,0.104445107281208
0.8404914779137069,-0.8552343843657091,0.078158900141716
0.8421588010569989,-0.8500193402459559,0.15214304625988
0.8435813795186915,-0.5937824404518373,0.0786508843302726
0.8467018742088808,-1.6881055566701362,0.1059658974409103
0.8481550457557883,-0.6447971893585942,0.0854323133826255
0.8528357877910664,-1.0610793768642917,0.0878189653158187
0.8587708463194583,-0.6751099809371648,0.2839696705341339
0.8741591681740188,-0.8376867518871749,0.1202534511685371
0.8772490697790039,-0.5891427745155715,0.1038469970226287
0.8848361549080859,-1.5710325625244697,0.0821693390607833
1.2995101282232744,-0.0722090350076209,0.1577269434928894
1.3209405844044193,-1.4365858216903429,0.1452856212854385
1.3286041522464895,-0.5604681896335668,0.1199052035808563
1.3301796961341807,-1.6977169703081212,0.1026947721838951
1.3316481642236906,-1.9745418039614888,0.1044894829392433
1.3377208916354677,-0.4695528745220914,0.1008943766355514
1.3485049541677383,0.4986269818798341,0.1024040728807449
1.3499428291720443,0.514252368711539,0.1550138443708419
1.351457186889338,0.2640595702635178,0.0911382585763931
1.3529868411492338,0.3324836402539395,0.0989735201001167
1.35460827466472,-0.2803179495762147,0.0707462579011917
1.3560308531264238,-0.4723027868651013,0.1594528406858444
1.35616852200982,-0.1948691096036294,0.1094339117407798
1.3682833837481931,-0.6057993321249124,0.1763978153467178
1.3745243731285712,-0.448848993627299,0.1420638412237167
1.376023434303263,-0.4820222678680468,0.1703109443187713
1.3806276936255526,-0.2556640361525666,0.173078253865242
1.3821573478854488,1.1863054430209408,0.1676387786865234
1.385078987521844,0.4094188437583392,0.097763292491436
1.391335273444824,-0.5554763719472671,0.1589169204235077
1.3927272588213233,0.2698021815065092,0.1130726188421249
1.3942416165386289,-0.1380812273180276,0.0976839661598205
1.397316221601011,0.3042621132568692,0.1067082732915878
1.4110831099400745,0.4476063000446353,0.2016079872846603
1.4126586538277763,-1.160337548171055,0.1784446388483047
1.4172017269796582,1.822520523891257,0.2609111368656158
1.4187466777821562,-0.3035891662107528,0.1401825547218322
1.4218059863019477,1.1321567637061816,0.1824096590280532
1.423320344019242,0.6671122774903413,0.1884986162185669
1.426379652539033,0.466385409162934,0.1463124901056289
1.4279093067989297,-0.7853550550899928,0.1390819400548935
1.4294695541440294,2.0,0.2792718708515167
1.4309839118613232,0.8600805903741238,0.2874823212623596
1.86704245172985,-1.3394032946768362,0.1172060072422027
1.870101760249642,-0.8329881274743216,0.0976436585187912
1.880824636611516,-1.4003737988275016,0.0694333538413047
1.883807462418308,-1.3279904724585032,0.0754420161247253
1.8915322164307868,-1.3667964365371588,0.0720244720578193
1.8960905861252817,-0.7218412481949832,0.0648485124111175
1.9129320795267275,-1.6118287228212127,0.0919879376888275
1.9205956473688093,-1.1610898944864123,0.066476009786129
1.922094708543512,-1.270062054202203,0.1143669635057449
1.9251999066910988,-0.9015180631570094,0.0894577428698539
1.9282286221256864,-1.3026048389161544,0.0728571191430091
1.9297735729281844,-0.8097716513750857,0.1596442312002182
1.935892189967768,-1.9735402282996777,0.1462543457746505
1.937406547685062,-0.7021542156176961,0.0980139970779419
1.93895149848756,-0.4866522232690531,0.1336318999528885
1.940450559662263,-1.39339099695602,0.1402702927589416
1.943326309670863,-0.3093076749318597,0.3359359204769134
1.943540461267248,-1.103643039982254,0.1661706715822219
1.9527030902840208,0.7688924069043135,0.3815435171127319
1.9541103722031223,-1.9498097659212323,0.1942905187606811
1.95573180571862,-1.264481300663856,0.2493798583745956
1.9572461634359135,-1.6504271734566436,0.122881643474102
1.9586840384402195,-1.1102618705977665,0.0971883386373519
1.9662711235693016,-1.377841370839739,0.0836981460452079
1.96790785362739,-1.515016772081692,0.074184238910675
1.969391618259491,-1.4330334112460985,0.1182427778840065
1.9724662233218735,-1.2902405464709166,0.0761129856109619
1.9739805810391784,-2.0,0.0606452599167823
1.9755102352990743,-1.9015069215345357,0.0785249173641204
1.9770398895589705,-1.4765131787751669,0.1125711798667907
1.9816441488812493,-0.5525518090226018,0.1307948529720306
1.983173803141145,-1.9498086071461416,0.0978419929742813
1.9861260358627444,-1.6769621728358588,0.1235673427581787
2.0,0.5549376574076681,0.365568995475769
